d136	Macdonald died at his home in Cardigan, Prince Edward Island on the morning of 4 January 1961, during his term in the 24th Parliament. His wife, Margaret Mary Macdonald, succeeded him as the Member of Parliament for King's in a by-election later that year.
d138	After his death John II was buried in the St. Michael and Gudula Cathedral in Brussels. Margaret died twenty-two years after her husband. She died in Belgium and is buried at Cathedral of Saint Michael and Saint Gudula, Brussels. Both tombs have since been destroyed.
d140	Baxter B. Stiles (1824 - September 30, 1889) was an American politician. He served as mayor of Denver, Colorado from 1869 to 1871, and again from 1877 to 1878. Born in Newbury, Vermont, he died in Denver, and is buried in that city's Riverside Cemetery.
d141	Bardsley was born at Nottingham on 7 July, 1801. His professional education was gained first under the direction of his uncle, Dr. Samuel Argent Bardsley, and subsequently at the Glasgow and Edinburgh universities. From the latter university he received the diploma of M.D. in 1823. While a student at Edinburgh he was elected president of the Royal Medical Society. In 1823 he settled in Manchester, and was appointed one of the physicians of the Manchester Infirmary, an office which he held until 1843. He was associated with Mr. Thomas Turner in the management of the Manchester Royal School of Medicine and Surgery, and took an active part in the early proceedings of the British Medical Association. In 1834 he became president of the Manchester Medical Society, and in 1850 a similar position in the Manchester Medico-Ethical Association was given to him. The honour of knighthood was bestowed on him as a distinguished provincial physician in August 1853. Dr. Bardsley published a volume of ''Hospital Facts and Observations`` in 1830, wrote the articles on diabetes and hydrophobia in the ''Cyclopædia of Practical Medicine`` (1833), and made other contributions to medical science, including the retrospective address in medicine at the annual meeting of the British Medical Association in 1837. He died at Manchester 10 July 1876.
d144	He graduated with a History degree in 1975 from the Lyceum of the Philippines University. He died on December 5 2007 at the Philippine Heart Center due to sudden cardiac death. His last blog post on his personal blog is here
d146	She died on March 9, 1981 in White Plains, NY.
d147	With his health deteriorating, Beston returned to the beach in Eastham one last time on October 11, 1964, when his famous house was dedicated as a National Literary Landmark. Beston died on April 15, 1968 in Nobleboro, Maine.
d149	Hirsig died in 1975 in Meiringen, Switzerland.
d150	In April 1736 Walmisley, ''being tired since the death of my brother of living quite alone,`` married Magdalen, commonly called Margaret or Margery, Aston, fourth of the eight daughters of Sir Thomas Aston, bart., of Aston, Cheshire. His marriage was said to have extinguished certain expectations entertained by Garrick of a ''settlement`` from his friend. Walmisley died at Lichfield on 3 Aug. 1751, and his widow died on 11 Nov. 1786, aged 77. Both are buried in a vault near the south side of the west door in Lichfield Cathedral. A poetical epitaph by Thomas Seward v. was inscribed on a temporary monument ''which stood over the grave during a twelvemonth after his decease;`` it is printed in the ''Gentleman's Magazine`` (1785, i. 166). It is said that Johnson promised to write an epitaph for him, but procrastinated until it was too late; he may be acquitted of any share in the composition printed as his in the ''Gentleman's Magazine`` (1797, ii. 726). A prose inscription to Walmisley's memory is on the south side of the west door of Lichfield Cathedral. Johnson's eulogy from his ''Life`` of Smith was also inscribed on an adjoining monument. Walmisley's library was sold by Thomas Osborne of Gray's Inn in 1756. The Latin translation of Byrom's verses, beginning ''My time, O ye muses,`` printed in the ''Gentle- man's Magazine`` (1745, pp. 102--3) as by G. Walmsley of ''Sid. Coll. Camb.,`` and sometimes attributed to Gilbert Walmisley, is no doubt by Galfridus Walmsley, B.A. from that college in 1746. Some correspondence between Garrick and Johnson and Walmisley is printed in Garrick's ''Private Correspondence`` (i. 9--12, 44--5), and in Johnson's ''Letters,`` ed. Hill (i. 83 sq.).
d151	Brown's health began to fail and in July 1927 he resigned his position. He died at Adelaide of pneumonia on 27 May 1930. Brown held the LLD. degree of the University of Cambridge, and received the degree of Litt. D. from the University of Dublin for his The New Democracy. Brown married Aimée Loth in 1900 who survived him with a son, the marriage was a dismal one. Brown also contributed a long essay ``The Judicial Regulation of Industrial Conditions'' to Australia, Economic and Political Studies, edited by Meredith Atkinson. He also wrote largely for the reviews, including the Law Quarterly Review, the Hibbert Journal, the International Journal of Ethics, the Westminster Review, the Independent Review, the Juridical Review, the Columbia Law Review and the Yale Law Journal.
d152	Simon Kornblit died of acute myeloid leukemia at his home in Sandy Springs on July 2, 2010, at the age of 76. He was survived by his wife, Bobbi; sister, Dora; daughters, Brenda Kennell and Dee Grannan; five grandchildren and two great-grandchildren.
d153	Russell subsequently became an editorial writer for social democratic magazine The New Leader. He died on April 23, 1941 in Washington, DC.
d154	Veloor Krishnankutty, or Veloor Krishnan Kutty (, 5 July 1936 - 22 August 2003), was a popular satirist from Kerala in southern India. He wrote more than 159 books in Malayalam. The essence of his works is severe social criticism mixed up with humour. He was born in Velur in the state's south-central district of Kottayam, where he died.
d155	He was preeminently the interpreter of Sir Thomas Lawrence, his contemporary. During his apprenticeship to S. W. Reynolds he engraved many of the best amongst the three hundred and sixty little mezzotints illustrating the works of Sir Joshua Reynolds which his master issued in his own name. In the finest of his numerous transcripts of Lawrence, such as Lady Acland and her Sons, Pope Pius VII and Master Lambton, the distinguishing characteristics of the engravers work, brilliancy and force of effect in a high key, corresponded exactly with similar qualities in the painter. After the introduction of steel for engraving purposes about the year 1823, Cousins and his contemporaries were compelled to work on it, because the soft copper previously used for mezzotint plates did not yield a sufficient number of fine impressions to enable the method to compete commercially against line engraving, from which much larger editions were obtainable. The painter-like quality which distinguished the 18th century mezzotints on copper was wanting in his later works, because the hardness of the steel on which they were engraved impaired freedom of execution and richness of tone, and so enhanced the labor of scraping that he accelerated the work by stipple, etching the details instead of scraping them out of the ground in the manner of his predecessors. To this mixed style, previously used by Richard Earlom on copper, Cousins added heavy roulette and rocking-tool textures, tending to fortify the darks, when he found that the burr even on steel failed to yield enough fine impressions to meet the demand. The effect of his prints in this method after Reynolds and Millais was mechanical and out of harmony with the picturesque technique of these painters, but the phenomenal popularity which Cousins gained for his works at least kept alive and in favor a form of mezzotint engraving during a critical phase of its history. Abraham Raimbach, the line engraver, dated the decline of his own art in England from the appearance in 1837 of Cousins's print (in the mixed style) after Landseer's Bolton Abbey. Such plates as Miss Peel, after Lawrence (published in 1833); A Midsummer Nights Dream, after Landseer (1857); The Order of Release and The First inuet, after Millais (1856 and 1868); The Strawberry Girl and Lavinia, Countess Spencer, after Reynolds; and Miss Rich, after Hogarth (1873-1877), represent various stages of Cousins's mixed method. It reached its final development in the plates after Millais's Cherry Ripe and Pomona, published it in 1881 and 1882, when the invention of coating copper-plates with a film of steel to make them yield larger editions led to the revival of pure mezzotint on copper, which has since rendered obsolete the steel plate and the mixed style which it fostered. The fine draughtsmanship of Cousins was as apparent in his prints as in his original lead-pencil portraits exhibited in London in 1882. In 1885 he was elected a full member of the Royal Academy, to which institution he later gave in trust £15,000 to provide annuities for superannuated artists who had not been so successful as himself. One of the most important figures in the history of British engraving, he died in London, unmarried, on May 7 1887.
