105	Born in Chelmac, Arad County, Dugulescu graduated from the Baptist Theological Seminary in Bucharest, and became a pastor, while authoring works of Christian poetry. During a period when the Communist regime engaged in the persecution of Baptists, he was kept under surveillance by the secret police (the Securitate). The latter institution pressured him to stop preaching, and threatened that he was to suffer a car accident were he to refuse; Dugulescu refused to comply. In September 1985, an unmarked bus crashed into the car he was driving, causing the pastor to suffer multiple fractures. Dugulescu's autobiography, Ei mi-au programat moartea (``They Programmed My Death'', translated into English under the title Repenters), details this interval and includes his own account of the events.
106	Howard Grant (born June 22, 1966 in Saint Ann, Jamaica) is a retired male boxer from Jamaica, competing in the light-welterweight (-- 63.5 kg) division. A resident of Montréal, Quebec, he represented Canada at the 1988 Summer Olympics in Seoul, South Korea, where he was defeated in the second round by Sweden's Lars Myrberg.
107	John J. Dunnigan (September 6, 1883 New York City - December 1965) was an American architect, builder and politician from New York. He was President pro tempore of the New York State Senate from 1933 to 1938.
108	Roberto de Miranda (born in 1947 in Camagüey, Cuba) is a Cuban professor and head of the College of Independent Teachers of Cuba, which a non-governmental organization that he founded in July 1992. The organization seeks ``the de-ideologization of education in Cuba and denounces violations against students and professors that do not share the political ideals of the system.'' Roberto de Miranda also founded the Félix Varela Independent Library in 2000.
109	Colin Pitchfork (born March 1960, Bristol, England) is a British criminal, the first convicted of murder based on DNA fingerprinting evidence, and the first to be caught as a result of mass DNA screening. Pitchfork raped and murdered two girls, the first in Narborough, Leicestershire, in November 1983, and the second in Enderby, also in Leicestershire, in July 1986. He was arrested on 19 September 1987, and sentenced to life imprisonment on 22 January 1988, after admitting both murders.
110	Yuri Ivanovich Moiseev (July 15, 1940 in Penza, Soviet Union - September 25, 2005) was an ice hockey player who played in the Soviet Hockey League. He was Jewish, and played for HC CSKA Moscow.
112	He was born at Penrhydd, near Haverfordwest, Pembrokeshire, towards the end of 1749. His father, Henry Richards (died 1 July 1768, aged 59), was a farmer, who moved in 1758 to St. Clears, Carmarthenshire. He had only one year's schooling, in his twelfth year.
113	Luigi Attademo is an Italian classical guitarist born in Naples in 1972.
114	Born in Lewis County, New York, Thomas graduated from the Columbia College of Physicians and Surgeons in 1853. In 1854, he was appointed as house physician for Blackwell's Island, serving for one year.
115	Paolo Savona (born 1936, Cagliari) is an Italian economist and university professor.
116	Ken Niles (December 9, 1908, in Livingston, Montana -- October 31, 1988) was an American radio announcer. He was married to Nadia Niles, and had two children named Kenneth Niles and Denise Niles. His brother, Wendell Niles, was also a radio announcer.
117	Joshua Toulmin Smith (29 May 1816 - 28 April 1869) was a British political theorist, lawyer and local historian of Birmingham. Born in Birmingham as Joshua Smith, he moved to London in 1835 and pursued a career in law, studying at Lincoln's Inn. Smith was not called to the bar until 1849, as he interrupted his legal studies to settle between 1837 and 1842 with his new wife Martha in America where he lectured on philosophy and phrenology. Joshua Smith was an incessant writer. In 1839 he gained a diploma of the Royal Society of Antiquaries of Copenhagen for his work The Discovery of America by the Northmen in the Tenth Century, while his interest in geology and subsequent papers led to him being offered the position of President of the newly formed Geologists' Association, which he declined. However, the main focus of his writings for many years was as a proponent of local self-government through traditional institutions, such as the parish, the vestry and the ward, a subject also taken up by his daughter Lucy Toulmin Smith. After the cholera epidemic of 1847, Smith's knowledge of law combined with his involvement in his own Highgate neighbourhood led to his demanding better sanitation and reforms advocating devolution and local responsibility. In 1851 his work Local Self-Government and Centralisation was published and followed in 1854 by The Parish and its Obligations and Powers.
118	There is some uncertainty about Gillespie's birthplace. The Dictionary of North Carolina Biography and some family sources state that he was born in County Monaghan, Ireland. The Biographical Dictionary of the United States Congress gives his birthplace as Kenansville, North Carolina.
119	Born in Ashburn, New Zealand, he received his B.Sc. degree in 1948, his M.Sc. degree in 1949, and his Ph.D. degree in 1952 all from the University of Otago, where he taught in the Geology department as a lecturer. He performed research at the University of California, Los Angeles and the University of California, Berkeley. He was a Professor at Berkeley, Imperial College London and the University of Manchester before arriving at the University of Western Ontario in 1972. From 1986 until 1990 he was Dean of Science at the University of Western Ontario.
120	Ní Loideáin is a native of Connemara and a native Irish language speaker. She was nominated for a TV Now Award in 2006.
121	Michael Brennan, born in Sydney in 1973, is an Australian poet based in Tokyo.
122	Jon Stock (born 12 May 1966 in England) is a British author and journalist. He was educated at Sherborne School in Dorset and at Magdalene College, Cambridge, England. He lives in Wiltshire with his wife and three children. He has three brothers one of whom is Andrew Stock currently president of the Society of Wildlife Artists.
123	Holly Newman was born 1976 in Lytham St Anne's. She is an English actress who played Lorraine Brownlow in Coronation Street, she has also been in Dalziel and Pascoe, Crossroads, Holby City, and Kiss Me Kate.
124	Born in Portaferry, Nugent studied at Eton College, Trinity College, Cambridge and the University of Bonn. He joined the diplomatic service in 1910, transferring to the Foreign Office in 1913. During World War I, he served with the Grenadier Guards.
125	Dr. Witold Nazarewicz is a nuclear physicist born in Warsaw, Poland, currently teaching at the University of Tennessee. He is also the scientific director of the Holifield Radioactive Ion Beam Facility at Oak Ridge National Laboratory. He earned his doctorate in physics from the Warsaw Institute of Technology in 1981 and holds the title of professor ordinarius in Poland.
126	Sonny Emory is a native of Atlanta, Georgia (and a 1980 graduate of Frederick Douglass High School)who received his first drum set at the age of four. After graduating from Georgia State University with a Bachelor in Jazz Performance, Sonny began his transition to becoming a professional drummer playing with Joe Sample and the Crusaders. With over 20 years of live performance and studio work behind him, Sonny maintains a busy schedule in the music industry and is highly regarded in the business.
